frame_23.zeroDeg.bin, 1276, 1338
frame_23.zeroDeg.bin, 1396, 1518
frame_23.zeroDeg.bin, 1591, 1664
frame_23.zeroDeg.bin, 1699, 1722
frame_24.zeroDeg.bin, 666, 853
frame_24.zeroDeg.bin, 949, 959
frame_24.zeroDeg.bin, 1277, 1339
frame_24.zeroDeg.bin, 1397, 1519
frame_24.zeroDeg.bin, 1592, 1665
frame_24.zeroDeg.bin, 1699, 1720
frame_24.zeroDeg.bin, 1778, 1814
frame_25.zeroDeg.bin, 666, 851
frame_25.zeroDeg.bin, 947, 958
frame_25.zeroDeg.bin, 1275, 1338
frame_25.zeroDeg.bin, 1395, 1517
frame_25.zeroDeg.bin, 1590, 1663
frame_25.zeroDeg.bin, 1698, 1718
frame_25.zeroDeg.bin, 1777, 1820
frame_26.zeroDeg.bin, 666, 852
frame_26.zeroDeg.bin, 949, 960
frame_26.zeroDeg.bin, 1276, 1339
frame_26.zeroDeg.bin, 1398, 1520
frame_26.zeroDeg.bin, 1593, 1666
frame_26.zeroDeg.bin, 1701, 1720
frame_27.zeroDeg.bin, 666, 859
frame_27.zeroDeg.bin, 948, 959
frame_27.zeroDeg.bin, 1281, 1345
frame_27.zeroDeg.bin, 1403, 1525
frame_27.zeroDeg.bin, 1598, 1671
frame_27.zeroDeg.bin, 1706, 1725
frame_27.zeroDeg.bin, 1800, 1829
frame_28.zeroDeg.bin, 666, 853
frame_28.zeroDeg.bin, 950, 961
frame_28.zeroDeg.bin, 1279, 1342
frame_28.zeroDeg.bin, 1400, 1522
frame_28.zeroDeg.bin, 1595, 1668
frame_28.zeroDeg.bin, 1703, 1721
frame_29.zeroDeg.bin, 666, 852
frame_29.zeroDeg.bin, 948, 959
frame_29.zeroDeg.bin, 1165, 1171
frame_29.zeroDeg.bin, 1276, 1339
frame_29.zeroDeg.bin, 1398, 1520
frame_29.zeroDeg.bin, 1593, 1666
frame_29.zeroDeg.bin, 1701, 1723
frame_29.zeroDeg.bin, 1779, 1815
frame_30.zeroDeg.bin, 666, 853
frame_30.zeroDeg.bin, 855, 891
frame_30.zeroDeg.bin, 949, 960
frame_30.zeroDeg.bin, 1274, 1336
frame_30.zeroDeg.bin, 1395, 1517
frame_30.zeroDeg.bin, 1590, 1663
frame_30.zeroDeg.bin, 1698, 1717
frame_30.zeroDeg.bin, 1768, 1793
frame_31.zeroDeg.bin, 666, 852
frame_31.zeroDeg.bin, 948, 959
frame_31.zeroDeg.bin, 1277, 1340
frame_31.zeroDeg.bin, 1399, 1521
frame_31.zeroDeg.bin, 1594, 1667
frame_31.zeroDeg.bin, 1701, 1733
frame_31.zeroDeg.bin, 1771, 1812
frame_32.zeroDeg.bin, 666, 852
frame_32.zeroDeg.bin, 854, 880
frame_32.zeroDeg.bin, 948, 959
frame_32.zeroDeg.bin, 1277, 1338
frame_32.zeroDeg.bin, 1397, 1519
frame_32.zeroDeg.bin, 1592, 1665
frame_32.zeroDeg.bin, 1700, 1720
frame_32.zeroDeg.bin, 1776, 1803
frame_33.zeroDeg.bin, 666, 861
frame_33.zeroDeg.bin, 950, 960
frame_33.zeroDeg.bin, 1278, 1340
frame_33.zeroDeg.bin, 1399, 1521
frame_33.zeroDeg.bin, 1594, 1667
frame_33.zeroDeg.bin, 1702, 1722
frame_34.zeroDeg.bin, 667, 853
frame_34.zeroDeg.bin, 949, 960
frame_34.zeroDeg.bin, 1279, 1342
frame_34.zeroDeg.bin, 1400, 1522
frame_34.zeroDeg.bin, 1595, 1668
frame_34.zeroDeg.bin, 1702, 1723
frame_34.zeroDeg.bin, 1789, 1816
frame_35.zeroDeg.bin, 666, 852
frame_35.zeroDeg.bin, 948, 959
frame_35.zeroDeg.bin, 1274, 1337
frame_35.zeroDeg.bin, 1396, 1518
frame_35.zeroDeg.bin, 1591, 1664
frame_35.zeroDeg.bin, 1699, 1717
frame_35.zeroDeg.bin, 1784, 1814
frame_36.zeroDeg.bin, 666, 852
frame_36.zeroDeg.bin, 854, 881
frame_36.zeroDeg.bin, 948, 959
frame_36.zeroDeg.bin, 1276, 1339
frame_36.zeroDeg.bin, 1398, 1520
frame_36.zeroDeg.bin, 1593, 1666
frame_36.zeroDeg.bin, 1701, 1724
frame_37.zeroDeg.bin, 666, 852
frame_37.zeroDeg.bin, 949, 960
frame_37.zeroDeg.bin, 1282, 1345
frame_37.zeroDeg.bin, 1403, 1525
frame_37.zeroDeg.bin, 1598, 1671
frame_37.zeroDeg.bin, 1706, 1729
frame_37.zeroDeg.bin, 1790, 1821
frame_38.zeroDeg.bin, 666, 852
frame_38.zeroDeg.bin, 948, 959
frame_38.zeroDeg.bin, 1034, 1054
frame_38.zeroDeg.bin, 1299, 1363
frame_38.zeroDeg.bin, 1422, 1544
frame_38.zeroDeg.bin, 1617, 1690
frame_38.zeroDeg.bin, 1724, 1748
frame_38.zeroDeg.bin, 1803, 1828
frame_39.zeroDeg.bin, 666, 852
frame_39.zeroDeg.bin, 948, 959
frame_39.zeroDeg.bin, 1294, 1357
frame_39.zeroDeg.bin, 1415, 1537
frame_39.zeroDeg.bin, 1610, 1683
frame_39.zeroDeg.bin, 1718, 1739
frame_39.zeroDeg.bin, 1788, 1823
frame_40.zeroDeg.bin, 666, 853
frame_40.zeroDeg.bin, 855, 883
frame_40.zeroDeg.bin, 950, 960
frame_40.zeroDeg.bin, 1286, 1349
frame_40.zeroDeg.bin, 1408, 1530
frame_40.zeroDeg.bin, 1603, 1676
frame_40.zeroDeg.bin, 1710, 1734
frame_40.zeroDeg.bin, 1792, 1827
frame_41.zeroDeg.bin, 666, 852
frame_41.zeroDeg.bin, 948, 958
frame_41.zeroDeg.bin, 1288, 1352
frame_41.zeroDeg.bin, 1410, 1532
frame_41.zeroDeg.bin, 1605, 1678
frame_41.zeroDeg.bin, 1713, 1731
frame_42.zeroDeg.bin, 666, 853
frame_42.zeroDeg.bin, 855, 908
frame_42.zeroDeg.bin, 949, 960
frame_42.zeroDeg.bin, 1290, 1353
frame_42.zeroDeg.bin, 1411, 1533
frame_42.zeroDeg.bin, 1606, 1679
frame_42.zeroDeg.bin, 1713, 1733
frame_42.zeroDeg.bin, 1804, 1844
frame_43.zeroDeg.bin, 666, 861
frame_43.zeroDeg.bin, 950, 961
frame_43.zeroDeg.bin, 1180, 1186
frame_43.zeroDeg.bin, 1293, 1356
frame_43.zeroDeg.bin, 1414, 1536
frame_43.zeroDeg.bin, 1609, 1682
frame_43.zeroDeg.bin, 1717, 1739
frame_43.zeroDeg.bin, 1798, 1836
frame_44.zeroDeg.bin, 666, 853
frame_44.zeroDeg.bin, 949, 959
frame_44.zeroDeg.bin, 1291, 1355
frame_44.zeroDeg.bin, 1412, 1534
frame_44.zeroDeg.bin, 1607, 1680
frame_44.zeroDeg.bin, 1714, 1738
frame_45.zeroDeg.bin, 666, 852
frame_45.zeroDeg.bin, 948, 959
frame_45.zeroDeg.bin, 1297, 1360
frame_45.zeroDeg.bin, 1418, 1540
frame_45.zeroDeg.bin, 1613, 1686
frame_45.zeroDeg.bin, 1720, 1743
frame_45.zeroDeg.bin, 1793, 1816
frame_46.zeroDeg.bin, 666, 860
frame_46.zeroDeg.bin, 949, 959
frame_46.zeroDeg.bin, 1300, 1362
frame_46.zeroDeg.bin, 1421, 1543
frame_46.zeroDeg.bin, 1616, 1689
frame_46.zeroDeg.bin, 1724, 1744
frame_46.zeroDeg.bin, 1797, 1819
frame_47.zeroDeg.bin, 666, 853
frame_47.zeroDeg.bin, 855, 874
frame_47.zeroDeg.bin, 949, 960
frame_47.zeroDeg.bin, 1299, 1362
frame_47.zeroDeg.bin, 1420, 1542
frame_47.zeroDeg.bin, 1615, 1688
frame_47.zeroDeg.bin, 1723, 1742
frame_48.zeroDeg.bin, 666, 852
frame_48.zeroDeg.bin, 948, 959
frame_48.zeroDeg.bin, 1304, 1368
frame_48.zeroDeg.bin, 1425, 1547
frame_48.zeroDeg.bin, 1620, 1693
frame_48.zeroDeg.bin, 1727, 1751
frame_48.zeroDeg.bin, 1809, 1848
frame_49.zeroDeg.bin, 666, 852
frame_49.zeroDeg.bin, 948, 959
frame_49.zeroDeg.bin, 1191, 1195
frame_49.zeroDeg.bin, 1304, 1367
frame_49.zeroDeg.bin, 1426, 1548
frame_49.zeroDeg.bin, 1621, 1694
frame_49.zeroDeg.bin, 1729, 1752
frame_49.zeroDeg.bin, 1807, 1848
frame_50.zeroDeg.bin, 666, 860
frame_50.zeroDeg.bin, 950, 960
frame_50.zeroDeg.bin, 1312, 1374
frame_50.zeroDeg.bin, 1433, 1555
frame_50.zeroDeg.bin, 1628, 1701
frame_50.zeroDeg.bin, 1736, 1757
frame_51.zeroDeg.bin, 666, 853
frame_51.zeroDeg.bin, 949, 960
frame_51.zeroDeg.bin, 1051, 1071
frame_51.zeroDeg.bin, 1313, 1376
frame_51.zeroDeg.bin, 1435, 1557
frame_51.zeroDeg.bin, 1630, 1703
frame_51.zeroDeg.bin, 1737, 1757
frame_51.zeroDeg.bin, 1805, 1829
frame_52.zeroDeg.bin, 666, 853
frame_52.zeroDeg.bin, 950, 961
frame_52.zeroDeg.bin, 1049, 1072
frame_52.zeroDeg.bin, 1318, 1382
frame_52.zeroDeg.bin, 1440, 1562
frame_52.zeroDeg.bin, 1635, 1708
frame_52.zeroDeg.bin, 1743, 1765
frame_52.zeroDeg.bin, 1827, 1863
frame_53.zeroDeg.bin, 666, 852
frame_53.zeroDeg.bin, 948, 959
frame_53.zeroDeg.bin, 1040, 1063
frame_53.zeroDeg.bin, 1307, 1369
frame_53.zeroDeg.bin, 1428, 1550
frame_53.zeroDeg.bin, 1623, 1696
frame_53.zeroDeg.bin, 1731, 1750
frame_53.zeroDeg.bin, 1800, 1853
frame_54.zeroDeg.bin, 666, 853
frame_54.zeroDeg.bin, 949, 960
frame_54.zeroDeg.bin, 1034, 1058
frame_54.zeroDeg.bin, 1303, 1367
frame_54.zeroDeg.bin, 1425, 1547
frame_54.zeroDeg.bin, 1620, 1693
frame_54.zeroDeg.bin, 1728, 1750
frame_54.zeroDeg.bin, 1809, 1840
frame_55.zeroDeg.bin, 666, 853
frame_55.zeroDeg.bin, 949, 985
frame_55.zeroDeg.bin, 1033, 1056
frame_55.zeroDeg.bin, 1299, 1362
frame_55.zeroDeg.bin, 1420, 1542
frame_55.zeroDeg.bin, 1615, 1688
frame_55.zeroDeg.bin, 1723, 1744
frame_56.zeroDeg.bin, 666, 852
frame_56.zeroDeg.bin, 948, 984
frame_56.zeroDeg.bin, 1031, 1055
frame_56.zeroDeg.bin, 1302, 1365
frame_56.zeroDeg.bin, 1423, 1545
frame_56.zeroDeg.bin, 1618, 1691
frame_56.zeroDeg.bin, 1726, 1745
frame_56.zeroDeg.bin, 1804, 1840
frame_57.zeroDeg.bin, 666, 852
frame_57.zeroDeg.bin, 854, 902
frame_57.zeroDeg.bin, 948, 984
frame_57.zeroDeg.bin, 1035, 1059
frame_57.zeroDeg.bin, 1304, 1367
frame_57.zeroDeg.bin, 1425, 1547
frame_57.zeroDeg.bin, 1620, 1693
frame_57.zeroDeg.bin, 1728, 1751
frame_57.zeroDeg.bin, 1810, 1842
frame_58.zeroDeg.bin, 666, 853
frame_58.zeroDeg.bin, 949, 985
frame_58.zeroDeg.bin, 1040, 1063
frame_58.zeroDeg.bin, 1309, 1371
frame_58.zeroDeg.bin, 1429, 1551
frame_58.zeroDeg.bin, 1624, 1697
frame_58.zeroDeg.bin, 1732, 1754
frame_58.zeroDeg.bin, 1810, 1839
frame_59.zeroDeg.bin, 666, 853
frame_59.zeroDeg.bin, 855, 893
frame_59.zeroDeg.bin, 949, 986
frame_59.zeroDeg.bin, 1041, 1065
frame_59.zeroDeg.bin, 1309, 1372
frame_59.zeroDeg.bin, 1431, 1553
frame_59.zeroDeg.bin, 1626, 1699
frame_59.zeroDeg.bin, 1734, 1754
frame_60.zeroDeg.bin, 666, 851
frame_60.zeroDeg.bin, 947, 983
frame_60.zeroDeg.bin, 1037, 1061
frame_60.zeroDeg.bin, 1190, 1196
frame_60.zeroDeg.bin, 1302, 1365
frame_60.zeroDeg.bin, 1423, 1545
frame_60.zeroDeg.bin, 1618, 1691
frame_60.zeroDeg.bin, 1726, 1746
frame_60.zeroDeg.bin, 1804, 1838
frame_61.zeroDeg.bin, 666, 852
frame_61.zeroDeg.bin, 948, 985
frame_61.zeroDeg.bin, 1308, 1371
frame_61.zeroDeg.bin, 1429, 1551
frame_61.zeroDeg.bin, 1624, 1697
frame_61.zeroDeg.bin, 1731, 1750
frame_61.zeroDeg.bin, 1796, 1840
frame_62.zeroDeg.bin, 666, 853
frame_62.zeroDeg.bin, 949, 986
frame_62.zeroDeg.bin, 1030, 1061
frame_62.zeroDeg.bin, 1307, 1371
frame_62.zeroDeg.bin, 1429, 1551
frame_62.zeroDeg.bin, 1624, 1697
frame_62.zeroDeg.bin, 1731, 1750
frame_62.zeroDeg.bin, 2288, 2473
frame_63.zeroDeg.bin, 666, 860
frame_63.zeroDeg.bin, 950, 986
frame_63.zeroDeg.bin, 1023, 1056
frame_63.zeroDeg.bin, 1301, 1364
frame_63.zeroDeg.bin, 1422, 1544
frame_63.zeroDeg.bin, 1617, 1690
frame_63.zeroDeg.bin, 1725, 1743
frame_64.zeroDeg.bin, 666, 853
frame_64.zeroDeg.bin, 949, 985
frame_64.zeroDeg.bin, 1020, 1052
frame_64.zeroDeg.bin, 1295, 1359
frame_64.zeroDeg.bin, 1418, 1540
frame_64.zeroDeg.bin, 1613, 1686
frame_64.zeroDeg.bin, 1720, 1741
frame_64.zeroDeg.bin, 1798, 1837
frame_65.zeroDeg.bin, 666, 853
frame_65.zeroDeg.bin, 855, 893
frame_65.zeroDeg.bin, 950, 986
frame_65.zeroDeg.bin, 1294, 1356
frame_65.zeroDeg.bin, 1415, 1537
frame_65.zeroDeg.bin, 1610, 1683
frame_65.zeroDeg.bin, 1718, 1741
frame_66.zeroDeg.bin, 666, 852
frame_66.zeroDeg.bin, 948, 985
frame_66.zeroDeg.bin, 1028, 1051
frame_66.zeroDeg.bin, 1295, 1357
frame_66.zeroDeg.bin, 1415, 1537
frame_66.zeroDeg.bin, 1610, 1683
frame_66.zeroDeg.bin, 1718, 1738
frame_67.zeroDeg.bin, 666, 861
frame_67.zeroDeg.bin, 951, 987
frame_67.zeroDeg.bin, 1035, 1058
frame_67.zeroDeg.bin, 1301, 1363
frame_67.zeroDeg.bin, 1422, 1544
frame_67.zeroDeg.bin, 1617, 1690
frame_67.zeroDeg.bin, 1725, 1744
frame_67.zeroDeg.bin, 1811, 1838
frame_68.zeroDeg.bin, 666, 853
frame_68.zeroDeg.bin, 855, 891
frame_68.zeroDeg.bin, 949, 985
frame_68.zeroDeg.bin, 1038, 1061
frame_68.zeroDeg.bin, 1304, 1366
frame_68.zeroDeg.bin, 1425, 1547
frame_68.zeroDeg.bin, 1620, 1693
frame_68.zeroDeg.bin, 1728, 1748
frame_69.zeroDeg.bin, 666, 852
frame_69.zeroDeg.bin, 948, 959
frame_69.zeroDeg.bin, 1040, 1063
frame_69.zeroDeg.bin, 1310, 1374
frame_69.zeroDeg.bin, 1431, 1553
frame_69.zeroDeg.bin, 1626, 1699
frame_69.zeroDeg.bin, 1734, 1756
frame_69.zeroDeg.bin, 1809, 1846
frame_70.zeroDeg.bin, 666, 852
frame_70.zeroDeg.bin, 854, 887
frame_70.zeroDeg.bin, 948, 959
frame_70.zeroDeg.bin, 1041, 1065
frame_70.zeroDeg.bin, 1312, 1376
frame_70.zeroDeg.bin, 1434, 1556
frame_70.zeroDeg.bin, 1629, 1702
frame_70.zeroDeg.bin, 1737, 1760
frame_70.zeroDeg.bin, 1811, 1847
frame_71.zeroDeg.bin, 666, 852
frame_71.zeroDeg.bin, 948, 959
frame_71.zeroDeg.bin, 1044, 1067
frame_71.zeroDeg.bin, 1196, 1200
frame_71.zeroDeg.bin, 1309, 1370
frame_71.zeroDeg.bin, 1429, 1551
frame_71.zeroDeg.bin, 1624, 1697
frame_71.zeroDeg.bin, 1732, 1753
frame_72.zeroDeg.bin, 666, 852
frame_72.zeroDeg.bin, 948, 959
frame_72.zeroDeg.bin, 1047, 1070
frame_72.zeroDeg.bin, 1314, 1377
frame_72.zeroDeg.bin, 1436, 1558
frame_72.zeroDeg.bin, 1631, 1704
frame_72.zeroDeg.bin, 1739, 1761
frame_73.zeroDeg.bin, 666, 852
frame_73.zeroDeg.bin, 948, 959
frame_73.zeroDeg.bin, 1046, 1070
frame_73.zeroDeg.bin, 1315, 1377
frame_73.zeroDeg.bin, 1435, 1557
frame_73.zeroDeg.bin, 1630, 1703
frame_73.zeroDeg.bin, 1738, 1757
frame_73.zeroDeg.bin, 1820, 1856
frame_74.zeroDeg.bin, 666, 853
frame_74.zeroDeg.bin, 949, 960
frame_74.zeroDeg.bin, 1046, 1070
frame_74.zeroDeg.bin, 1314, 1377
frame_74.zeroDeg.bin, 1436, 1558
frame_74.zeroDeg.bin, 1631, 1704
frame_74.zeroDeg.bin, 1739, 1761
frame_75.zeroDeg.bin, 666, 853
frame_75.zeroDeg.bin, 950, 961
frame_75.zeroDeg.bin, 1047, 1070
frame_75.zeroDeg.bin, 1314, 1377
frame_75.zeroDeg.bin, 1435, 1557
frame_75.zeroDeg.bin, 1630, 1703
frame_75.zeroDeg.bin, 1738, 1760
frame_76.zeroDeg.bin, 666, 860
frame_76.zeroDeg.bin, 949, 960
frame_76.zeroDeg.bin, 1045, 1068
frame_76.zeroDeg.bin, 1202, 1207
frame_76.zeroDeg.bin, 1314, 1376
frame_76.zeroDeg.bin, 1435, 1557
frame_76.zeroDeg.bin, 1630, 1703
frame_76.zeroDeg.bin, 1738, 1759
frame_76.zeroDeg.bin, 1794, 1858
frame_77.zeroDeg.bin, 666, 852
frame_77.zeroDeg.bin, 948, 959
frame_77.zeroDeg.bin, 1040, 1061
frame_77.zeroDeg.bin, 1306, 1369
frame_77.zeroDeg.bin, 1427, 1549
frame_77.zeroDeg.bin, 1622, 1695
frame_77.zeroDeg.bin, 1730, 1749
frame_78.zeroDeg.bin, 666, 852
frame_78.zeroDeg.bin, 948, 959
frame_78.zeroDeg.bin, 1039, 1059
frame_78.zeroDeg.bin, 1301, 1362
frame_78.zeroDeg.bin, 1421, 1543
frame_78.zeroDeg.bin, 1616, 1689
frame_78.zeroDeg.bin, 1724, 1743
frame_78.zeroDeg.bin, 1815, 1847
frame_79.zeroDeg.bin, 666, 860
frame_79.zeroDeg.bin, 949, 960
frame_79.zeroDeg.bin, 1302, 1364
frame_79.zeroDeg.bin, 1423, 1545
frame_79.zeroDeg.bin, 1618, 1691
frame_79.zeroDeg.bin, 1725, 1746
frame_79.zeroDeg.bin, 1808, 1836
frame_80.zeroDeg.bin, 666, 852
frame_80.zeroDeg.bin, 948, 958
frame_80.zeroDeg.bin, 1189, 1195
frame_80.zeroDeg.bin, 1299, 1362
frame_80.zeroDeg.bin, 1421, 1543
frame_80.zeroDeg.bin, 1616, 1689
frame_80.zeroDeg.bin, 1724, 1747
frame_80.zeroDeg.bin, 1807, 1851
frame_81.zeroDeg.bin, 666, 859
frame_81.zeroDeg.bin, 948, 959
frame_81.zeroDeg.bin, 1302, 1365
frame_81.zeroDeg.bin, 1424, 1546
frame_81.zeroDeg.bin, 1619, 1692
frame_81.zeroDeg.bin, 1727, 1749
frame_82.zeroDeg.bin, 666, 853
frame_82.zeroDeg.bin, 949, 959
frame_82.zeroDeg.bin, 1302, 1365
frame_82.zeroDeg.bin, 1423, 1545
frame_82.zeroDeg.bin, 1618, 1691
frame_82.zeroDeg.bin, 1726, 1748
frame_83.zeroDeg.bin, 666, 852
frame_83.zeroDeg.bin, 948, 958
frame_83.zeroDeg.bin, 1299, 1363
frame_83.zeroDeg.bin, 1421, 1543
frame_83.zeroDeg.bin, 1616, 1689
frame_83.zeroDeg.bin, 1723, 1746
frame_84.zeroDeg.bin, 666, 851
frame_84.zeroDeg.bin, 889, 903
frame_84.zeroDeg.bin, 947, 958
frame_84.zeroDeg.bin, 1297, 1360
frame_84.zeroDeg.bin, 1419, 1541
frame_84.zeroDeg.bin, 1614, 1687
frame_84.zeroDeg.bin, 1722, 1744
frame_85.zeroDeg.bin, 666, 852
frame_85.zeroDeg.bin, 854, 919
frame_85.zeroDeg.bin, 948, 959
frame_85.zeroDeg.bin, 1299, 1362
frame_85.zeroDeg.bin, 1420, 1542
frame_85.zeroDeg.bin, 1615, 1688
frame_85.zeroDeg.bin, 1722, 1744
frame_85.zeroDeg.bin, 1800, 1827
frame_86.zeroDeg.bin, 666, 853
frame_86.zeroDeg.bin, 855, 885
frame_86.zeroDeg.bin, 949, 960
frame_86.zeroDeg.bin, 1299, 1363
frame_86.zeroDeg.bin, 1422, 1544
frame_86.zeroDeg.bin, 1617, 1690
frame_86.zeroDeg.bin, 1725, 1748
